Latitude,Longitude,altitude,Distance,Pitch angle,Velocity,Time(secs),Acceleration
53.68063179,-113.5158991,718.09,209,74.5,66.56,1860,35.78494624
442760087,-940902736,4,190,-233,183,3840,47.65625
442760086,-940902737,3,168,-231,124,4000,31
442760086,-940902736,2,131,-234,135,4190,32.21957041
31.770309,-120.487698,10416.99,460.0886,19,920,452,2035.39823
33.232846,-118.606705,7990.57,219.906,-66,904,246,3674.796748
37.07637337,125.1444233,1254,1145,-323.1071429,7.912089075,907.5,8.718555455
19.302296,-120.517213,4212.64,1840.92,-75,920,1724,533.6426914
53.49213612,-113.7819483,738.28,373,255.3,70.2,1797,39.06510851
53.42918524,-113.3774663,778.72,365,348.2,65.39,2229,29.33602512
442760087,-940902744,3,135,-234,125,630,198.4126984
442760085,-940902735,2,143,-232,128,4785,26.75026123
442760087,-940902737,4,192,-230,178,3960,44.94949495
53.50533167,-113.7368094,736.02,227,93.3,45.01,180,250.0555556
37.68566067,127.3303513,170,626,-577.8928571,6.687573368,1399.5,4.778544743
26.509906,-120.517155,2453.16,1043.041,-34,882,960,918.75
442760086,-940902734,3,145,-234,119,4970,23.94366197
37.98647679,128.0709439,222,280,-89.03571429,9.037050659,455.5,19.83984777
38.37914349,127.8057266,24,1243,-647.2857143,6.354067058,1533.5,4.143506396
39.54290016,127.8755705,1246,1059,-227.8214286,8.370038038,723.5,11.56881553
0,0,195,500,-48,9,109.5,82.19178082
37.55104919,125.6367727,705,950,-461.8928571,7.245076454,1175.5,6.163399791
442760087,-940902736,3,194,-230,190,2160,87.96296296
442760087,-940902744,5,195,-232,150,430,348.8372093
19.454115,-120.516823,5003.73,1824.166,30,898,1706,526.3774912
442760085,-940902734,1,150,-234,187,4750,39.36842105
28.289253,-120.516941,10417.44,846.3221,-16,889,774,1148.578811
38.89029901,125.6236467,1327,1194,-264.0714286,8.195818324,793.5,10.32869354
38.686834,125.702005,195,586,-58,5,181.5,27.54820937
29.331805,-120.517046,10421.55,730.8761,-14,889,678,1311.20944
25.995788,-120.516998,843.76,1099.939,62,893,1036,861.969112
38.90904941,126.8777945,590,566,-764.3214286,5.791586266,1759.5,3.291609131
442760086,-940902736,1,152,-234,163,4515,36.10188261
53.52015342,-113.7956104,735.99,264,337.6,47.57,1593,29.86189579
39.40167,127.5369,195,586,-56,15,131.5,114.0684411
53.43048346,-113.318708,760.01,283,1.9,69.82,228,306.2280702
442760086,-940902736,2,103,-234,163,3915,41.63473819
442760087,-940902737,3,167,-233,131,2365,55.39112051
38.95299127,128.4868326,1135,829,-346.9285714,7.797601834,953.5,8.177872925
442760086,-940902736,1,144,-233,154,3940,39.08629442
39.12189748,126.4401613,83,1368,-188.4642857,8.559190871,647.5,13.2188276
442760087,-940902737,2,141,-234,117,2480,47.17741935
39.85225493,126.850923,322,1057,-143.9285714,8.773232234,561.5,15.62463443
53.60702735,-113.6072131,724,211,85.8,74.28,2958,25.11156187
53.63638653,-113.2638806,645.82,266,161.4,80.06,441,181.5419501
22.665105,-120.516862,10276.53,1469.112,-65,883,1404,628.9173789
53.46410632,-113.7349434,723.11,273,316.1,66.13,2328,28.40635739
39.39185495,128.2652515,1148,636,-654.5357143,6.319223115,1547.5,4.083504436
442760087,-940902737,5,144,-234,148,3355,44.11326379
19.187976,-120.516724,3591.61,1853.55,-19,909,1738,523.0149597
53.66739627,-113.4075476,681.36,269,297,76.83,963,79.78193146
39.7896987,126.2902327,1173,500,-94.21428571,9.012162128,465.5,19.36017643
53.61249284,-113.2814695,680.33,256,258,69.63,2559,27.2098476
442760087,-940902736,2,190,-234,100,2555,39.13894325
53.50978464,-113.653933,724.52,210,26.6,68.19,1050,64.94285714
30.710377,-120.517255,10421.02,578.1375,-60,911,552,1650.362319
23.803876,-120.517245,8460.94,1342.981,-40,902,1298,694.9152542
39.10285302,125.9478267,838,649,-659.7142857,6.294334584,1557.5,4.041306314
38.75138074,128.3240913,144,937,-731.1785714,5.950872862,1695.5,3.509804106
37.44260915,126.083924,559,,-6.178571429,9.435267149,295.5,31.92983807
37.8973925,127.989435,311,586,15.57142857,9.539798977,253.5,37.6323431
39.51618428,127.8878655,272,1056,-592.3928571,6.617885483,1427.5,4.635996836
442760086,-940902742,1,120,-229,173,1040,166.3461538
53.39191719,-113.5181591,727.79,363,93.8,66.2,1242,53.30112721
29.419819,-120.517102,10418.56,721.1366,-2,910,670,1358.208955
39.75738215,125.3294496,239,586,-71.42857143,9.121671663,421.5,21.64097666
53.4125604,-113.3038598,762.29,208,318.4,67.51,2799,24.11932833
25.275035,-120.516745,3514.45,1179.869,83,881,1144,770.1048951
40.8499966,129.666664,200,586,31,13,17.5,742.8571429
442760087,-940902743,2,159,-235,100,690,144.9275362
442760087,-940902743,3,175,-234,189,755,250.3311258
25.487907,-120.517205,2206.13,1156.213,57,886,1114,795.3321364
442760086,-940902737,6,152,-229,178,4290,41.49184149
38.04823447,127.2844217,891,927,-102.5,8.972340479,481.5,18.6341443
53.46143671,-113.7652617,779.84,319,92.3,90.98,1677,54.25163983
26.738885,-120.517187,3568.49,1017.744,-14,888,932,952.7896996
53.40526049,-113.6225366,709.52,297,270.9,78.78,1587,49.64083176
442760087,-940902737,5,186,-230,116,4360,26.60550459
442760086,-940902740,6,134,-233,102,1415,72.08480565
442760086,-940902738,6,152,-229,142,1740,81.6091954
25.691073,-120.516708,916.51,1133.651,-40,915,1084,844.095941
442760087,-940902742,5,158,-228,186,1120,166.0714286
37.5524291,124.0382711,240,500,-32.07142857,9.310824496,345.5,26.9488408
38.87443471,125.4267981,1167,586,19.71428571,9.559709802,245.5,38.93975479
53.48018853,-113.7645435,746.91,357,184.7,65.05,1227,53.01548492
39.85060418,127.4157494,619,566,-658.6785714,6.299312291,1555.5,4.049702534
31.331271,-120.516797,10414.33,509.328,62,880,494,1781.376518
53.64334636,-113.2607101,643.73,247,271.8,81.97,1263,64.9010293
22.37426,-120.51675,10396.69,1501.276,-77,888,1430,620.979021
32.321428,-119.788449,10178.12,370.0154,-23,887,376,2359.042553
38.11428603,125.3635155,791,280,-91.10714286,9.027095246,459.5,19.64547388
442760086,-940902736,4,146,-233,104,4485,23.1884058
442760087,-940902737,1,175,-233,138,3165,43.60189573
39.31324202,124.5398276,1214,934,-245.4285714,8.285417034,757.5,10.93784427
53.40580107,-113.4245883,749.57,294,270.5,65.48,2406,27.2152951
53.5803508,-113.3058511,720.54,258,261.7,94.28,2064,45.67829457
39.8719147,127.701076,430,1273,-704.25,6.080293221,1643.5,3.699600378
53.4006163,-113.3363152,767.64,225,111.2,76.89,111,692.7027027
27.061553,-120.516975,5435.26,982.0912,33,887,896,989.9553571
28.699911,-120.516743,10418.68,800.8469,89,891,736,1210.597826
442760087,-940902737,1,114,-231,111,3575,31.04895105
53.39147353,-113.4447668,730.99,364,270.4,63.8,294,217.0068027
53.6330789,-113.2534254,630.98,232,233.4,79.29,1470,53.93877551
26.172618,-120.51678,1014.89,1080.328,-59,898,1008,890.8730159
25.827019,-120.516945,848,1118.596,-35,893,1062,840.86629
442760087,-940902737,5,107,-230,112,2040,54.90196078
39.56173139,125.3989261,1064,908,-777.7857143,5.726876086,1785.5,3.2074355
53.59138521,-113.2929472,692.49,321,34.5,87.8,411,213.6253041
442760086,-940902736,4,170,-233,174,4310,40.3712297
37.60231553,126.0320249,929,796,-695.9642857,6.12011487,1627.5,3.760439244
442760086,-940902736,5,169,-230,124,4250,29.17647059
53.67609763,-113.3478265,694.33,304,267.5,69.19,2430,28.47325103
442760087,-940902736,6,119,-233,181,4130,43.82566586
53.6634345,-113.4675885,711.65,297,357.2,81.05,1764,45.94671202
30.123613,-120.516894,10419.28,643.1581,-64,911,606,1503.30033
39.38347515,128.0069323,182,504,-194.6785714,8.529324634,659.5,12.93301688
31.310033,-120.516871,10413.83,511.6812,-80,919,496,1852.822581
19.719048,-120.516817,6529.72,1794.876,86,900,1676,536.9928401
24.27838,-120.517206,7151.95,1290.456,-26,887,1252,708.4664537
38.99083,127.6236,150,586,-35,8,35.5,225.3521127
53.49142771,-113.7831569,743.93,323,214.8,74.56,165,451.8787879
442760087,-940902736,1,135,-235,125,2525,49.5049505
53.5544254,-113.7565608,746.65,271,128.5,67.25,735,91.49659864
21.121263,-120.516874,10392.19,1639.936,-22,888,1544,575.1295337
34.461512,-118.052855,3684.33,66.02967,68,881,94,9372.340426
442760087,-940902743,5,105,-236,161,605,266.1157025
442760087,-940902737,2,144,-233,105,3120,33.65384615
39.73835328,128.1106204,1043,594,-420.4642857,7.444184699,1095.5,6.795239342
39.33751926,128.0636006,172,1149,-568.5714286,6.732372723,1381.5,4.873233965
38.72305921,124.2645879,544,1288,-457.75,7.264987279,1167.5,6.222687177
442760087,-940902736,4,187,-233,166,3805,43.62680683
442760087,-940902736,1,104,-230,120,2165,55.42725173
53.66776914,-113.5265567,726.46,392,177.1,68.02,2376,28.62794613
442760088,-940902745,4,178,-232,182,330,551.5151515
23.298414,-120.517052,9495.41,1398.953,-90,888,1346,659.7325409
33.287787,-118.532489,7740.81,210.673,19,905,238,3802.521008
53.61361642,-113.5661179,729.32,386,357.7,72.41,570,127.0350877
53.42945814,-113.4900031,722.79,386,17.3,71.19,1617,44.02597403
53.43919325,-113.4849166,722.65,247,165.6,54.02,2664,20.27777778
39.4726821,126.230175,1222,1340,-491.9285714,7.100722977,1233.5,5.75656504
38.10192655,124.3908418,1029,711,-331.3928571,7.872267426,923.5,8.524382703
38.72722094,128.4237465,864,545,-404.9285714,7.518850291,1065.5,7.056640348
442760087,-940902737,2,161,-234,163,2705,60.25878004
53.66609381,-113.5264727,708.29,348,179.7,70.54,1899,37.14586625
53.66911747,-113.2590695,667.89,281,328.6,89.52,1410,63.4893617
23.907715,-120.517208,8211.18,1331.489,-23,903,1288,701.0869565
442760088,-940902737,1,155,-235,188,3225,58.29457364
39.56014788,127.6823277,790,944,-687.6785714,6.159936519,1611.5,3.822486205
442760086,-940902740,5,136,-233,139,1315,105.7034221
53.62268501,-113.3737785,676.64,224,122.3,72.25,495,145.959596
30.493973,-120.517144,10420.33,602.1204,-29,890,572,1555.944056
39.75451842,128.1075794,619,545,-712.5357143,6.040471572,1659.5,3.639934662
442760088,-940902736,4,121,-235,183,2790,65.59139785
37.78143647,124.3725592,708,807,-370.75,7.683114593,999.5,7.686958072
53.62379844,-113.3055963,643.92,319,110.4,81.31,1113,73.05480683
31.011423,-120.517263,10416.99,544.78,-23,884,524,1687.022901
38.07839136,127.1651411,860,746,-190.5357143,8.549235459,651.5,13.1223875
442760086,-940902734,5,128,-235,117,4735,24.70960929
24.670851,-120.51677,5912.47,1246.928,-69,893,1212,736.7986799
37.63001748,128.4648776,1042,824,-776.75,5.731853792,1783.5,3.213823264
442760087,-940902741,2,164,-232,129,960,134.375
39.58533763,124.7901632,1065,1010,-160.5,8.693588936,593.5,14.64800158
19.488954,-120.517167,5185.95,1820.315,-16,894,1702,525.2643948
28.786541,-120.516827,10414.5,791.244,-28,913,728,1254.120879
53.68520344,-113.3663245,701.15,369,14,77.49,2418,32.0471464
37.48925922,125.4808923,390,955,-417.3571429,7.459117817,1089.5,6.846367891
53.69977486,-113.4782651,708.77,361,60.8,81.21,708,114.7033898
53.67165997,-113.2477179,662.72,360,278.3,69.58,2061,33.76031053
442760086,-940902739,4,125,-233,130,1535,84.69055375
34.43252,-118.073168,3857,69.75472,13,915,98,9336.734694
53.68035387,-113.5132426,718.57,209,237.7,77.79,1077,72.22841226
442760087,-940902742,6,118,-230,121,1175,102.9787234
442760087,-940902742,5,152,-233,189,905,208.839779
53.406331,-113.4228379,754.07,366,267.7,55.77,1032,54.04069767
442760088,-940902745,5,193,-232,137,295,464.4067797
53.40188078,-113.3021315,772.3,385,133.3,79.18,2562,30.90554254
40.8499966,129.666664,40,586,75,9,33.5,268.6567164
25.259449,-120.516648,3567.97,1181.607,-67,889,1146,775.7417103
38.09215243,127.9726104,1069,593,-306.5357143,7.991732373,875.5,9.128192316
29.574168,-120.517185,10423.4,704.0332,-28,916,656,1396.341463
18.770521,-120.517181,1234.03,1899.721,-14,915,1792,510.6026786
18.83067,-120.516885,1583.39,1893.064,-78,903,1784,506.1659193
53.709826,-113.3936755,702.46,306,179.6,80.9,1023,79.08113392
53.67687435,-113.4585606,725.03,312,47.7,79.04,1941,40.72127769
442760087,-940902744,2,193,-233,154,425,362.3529412
442760088,-940902745,6,106,-232,102,285,357.8947368
53.38776671,-113.3694323,742.87,267,353.5,66.26,2694,24.59539718
442760087,-940902742,2,155,-233,136,890,152.8089888
53.67009256,-113.3227345,685.96,220,0.7,91.56,1296,70.64814815
38.97501495,128.0538242,1173,792,-785.0357143,5.692032143,1799.5,3.163118724
26.361086,-120.517038,1824.14,1059.494,-87,880,980,897.9591837
19.419741,-120.516813,4832.34,1827.955,-44,916,1710,535.6725146
442760086,-940902737,4,143,-230,125,4005,31.21098627
39.06192396,124.7289742,502,586,-64.17857143,9.156515606,407.5,22.46997695
53.36696303,-113.3295537,775.58,277,89.5,68.15,2463,27.66950873
442760087,-940902739,3,129,-232,163,1475,110.5084746
38.91527742,125.5594369,1279,810,-411.1428571,7.488984054,1077.5,6.950333229
38.75572568,125.4089043,370,554,-708.3928571,6.060382397,1651.5,3.669623008
53.56072837,-113.7155265,737.59,320,314,67.5,1803,37.43760399
442760087,-940902737,4,172,-235,151,2830,53.35689046
53.38552297,-113.4372578,726.14,337,182.9,84.97,2508,33.87958533
39.36725599,124.8573785,1386,1193,-774.6785714,5.741809205,1779.5,3.226641869
27.88143,-120.516991,9905.42,891.4709,30,920,812,1133.004926
53.65252917,-113.2732965,617.55,224,175.9,78.3,981,79.81651376
53.7102542,-113.3753454,682.93,290,269.5,77.69,1584,49.04671717
53.37193254,-113.4450176,737.68,363,87.4,72.4,2250,32.17777778
39.41707177,125.6306173,394,1000,-310.6785714,7.971821548,883.5,9.023001186
442760086,-940902742,2,196,-228,178,1140,156.1403509
19.524037,-120.517202,5392.61,1816.441,-28,912,1698,537.1024735
39.07669837,128.2241937,325,1082,-132.5357143,8.827987002,539.5,16.36327526
38.88530403,124.1355343,490,797,-199.8571429,8.504436103,669.5,12.70266782
38.04591278,124.0705805,901,915,-455.6785714,7.274942691,1163.5,6.252636606
442760087,-940902737,3,106,-234,160,2840,56.33802817
39.16295378,128.5733199,863,555,-780.8928571,5.711942968,1791.5,3.188357783
27.287183,-120.517204,6742.44,957.1526,-13,888,872,1018.348624
442760086,-940902739,5,151,-234,141,1590,88.67924528
37.10688734,124.1400441,958,861,-362.4642857,7.722936242,983.5,7.852502534
53.52018689,-113.7067795,744.69,256,88.8,81.39,1854,43.89967638
32.664093,-119.349051,9720.23,313.7828,2,902,328,2750
442760086,-940902735,3,103,-234,162,4575,35.40983607
30.537331,-120.517197,10421.55,597.3183,8,905,568,1593.309859
53.5467636,-113.6705526,736.96,298,239.6,53.45,2457,21.75417175
30.450553,-120.517258,10418.93,606.9291,-42,909,576,1578.125
53.4111371,-113.3923299,764.7,397,268.8,63.28,36,1757.777778
442760085,-940902735,4,140,-231,175,4835,36.19441572
28.008727,-120.517085,10415.04,877.3787,70,920,800,1150
28.094939,-120.517045,10418.42,867.8428,-3,893,792,1127.525253
38.686834,125.702005,195,586,37,9,149.5,60.2006689
442760086,-940902736,4,190,-234,122,3900,31.28205128
442760086,-940902736,6,106,-233,132,4320,30.55555556
27.654467,-120.517076,8747.23,916.5317,-45,902,834,1081.534772
442760085,-940902735,6,131,-230,172,4900,35.10204082
53.38671889,-113.4377358,726.52,307,182.2,79.24,1134,69.87654321
442760088,-940902737,5,175,-234,125,2855,43.78283713
53.39606533,-113.7064425,724.33,380,274.9,69.71,1998,34.88988989
442760087,-940902737,6,148,-233,182,3110,58.52090032
53.6042756,-113.6211634,758.52,225,220.4,125.77,2019,62.29321446
22.910007,-120.517143,9992.34,1441.985,-87,880,1382,636.7583213
53.42660748,-113.3808309,795.26,353,122.6,48.62,2076,23.42003854
442760088,-940902744,1,196,-234,115,375,306.6666667
442760086,-940902737,5,182,-230,115,4265,26.96365768
38.99083,127.6236,132,586,76,5,61.5,81.30081301
53.39123194,-113.6192398,721.31,272,11.7,83.78,120,698.1666667
34.532653,-118.006122,3477.72,56.98015,-87,904,84,10761.90476
26.212183,-120.51673,1204.64,1075.929,-65,912,1002,910.1796407
442760087,-940902742,4,195,-230,131,1170,111.965812
27.192078,-120.51711,6197.24,967.668,-36,885,882,1003.401361
31.900269,-120.322335,10412.87,438.7937,56,919,434,2117.511521
38.49346477,126.5038303,536,1157,-625.5357143,6.458598887,1491.5,4.330270792
34.707285,-118.060789,1869.51,22.69178,-42,905,40,22625
442760086,-940902740,2,117,-232,144,1355,106.2730627
442760086,-940902736,6,131,-233,131,3945,33.20659062
39.1832393,128.3903069,195,1145,-195.7142857,8.524346928,661.5,12.88638991
20.046281,-120.516882,8152.44,1758.787,-44,890,1642,542.0219245
38.70442821,125.7437951,170,563,-612.0714286,6.523309066,1465.5,4.451251495
38.69933351,128.3125018,144,1269,-407,7.508894879,1069.5,7.020939578
30.515658,-120.517157,10421.61,599.7188,-33,917,570,1608.77193
39.35148568,125.6233901,896,1015,-329.3214286,7.882222838,919.5,8.572292374
53.39880142,-113.3172964,773.06,274,186.3,60.5,1332,45.42042042
442760087,-940902737,3,145,-234,152,2695,56.40074212
25.78964,-120.51681,876.65,1122.718,2,915,1068,856.741573
26.704809,-120.516724,3401.13,1021.51,-73,880,936,940.1709402
34.671949,-118.176688,1302.1,10.45583,24,903,22,41045.45455
53.41293772,-113.603501,706.09,229,216.5,85.3,579,147.3229706
38.99255724,128.367508,109,1027,-663.8571429,6.27442376,1565.5,4.007935969
33.553681,-118.398405,7061.25,176.7097,66,909,208,4370.192308
17.662293,-120.517097,3216.8,2022.394,59,917,1950,470.2564103
39.05405355,126.431634,902,920,-206.0714286,8.474569867,681.5,12.43517222
442760087,-940902736,1,143,-230,105,2230,47.08520179
53.39905746,-113.3040753,764.21,218,2.7,65.95,243,271.399177
32.816715,-119.151683,9384.52,288.6878,22,893,306,2918.300654
442760086,-940902736,4,138,-233,149,3930,37.91348601
442760087,-940902737,6,175,-230,105,3655,28.72777018
442760088,-940902746,1,130,-228,114,205,556.097561
21.869448,-120.516794,10389.3,1557.118,-74,897,1476,607.7235772
442760088,-940902737,2,154,-232,142,3075,46.17886179
442760086,-940902736,3,174,-234,137,4175,32.81437126
442760087,-940902738,2,104,-228,118,1940,60.82474227
39.40198192,125.3227965,1193,927,-564.4285714,6.752283548,1373.5,4.916114705
37.56274429,127.8428215,84,1291,-771.5714286,5.756742323,1773.5,3.245978192
53.4047569,-113.2970594,775.91,284,1.9,77.25,2166,35.66481994
38.70434907,126.3971348,170,1230,-578.9285714,6.682595662,1401.5,4.768173858
53.66648492,-113.3328618,688.03,308,181.2,74.06,2991,24.76094952
442760086,-940902738,5,145,-232,112,1625,68.92307692
37.50051127,127.9583426,224,887,-454.6428571,7.279920397,1161.5,6.267688676
442760088,-940902736,3,102,-235,130,2825,46.01769912
53.6367847,-113.5606019,717.04,362,97.3,75.5,2034,37.11897738
37.1631697,124.1335326,114,636,-355.2142857,7.757780185,969.5,8.001836189
442760088,-940902736,2,169,-235,168,2760,60.86956522
19.559232,-120.516764,5603.45,1812.553,-29,882,1694,520.661157
21.408145,-120.516952,10390.22,1608.189,-82,918,1518,604.743083
53.46514434,-113.7834262,720.54,347,296.6,74,1695,43.65781711
26.404463,-120.517097,2011.44,1054.698,21,883,974,906.5708419
